Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Customer_Type,Marketing_Channel
O002148,29-07-25,C03614,Customer 03614,Female,36,Bhilai,Chhattisgarh,Central,P022,Exam Preparation Set,Books,Education,1,1299,10%,1169.10,Credit Card,Returning,Organic
O002148,29-07-25,C03614,Customer 03614,Female,36,Bhilai,Chhattisgarh,Central,P016,Face Wash,Beauty & Personal Care,Skincare,4,399,10%,1436.40,Credit Card,Returning,Organic
O002148,29-07-25,C03614,Customer 03614,Female,36,Bhilai,Chhattisgarh,Central,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,10%,2699.10,Credit Card,Returning,Organic
O002149,30-05-25,C00078,Customer 00078,Male,21,Vijayawada,Andhra Pradesh,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,20%,3599.20,Credit Card,Returning,Instagram
O002150,19-02-24,C00493,Customer 00493,Female,33,Varanasi,Uttar Pradesh,North,P020,Dumbbell Set,Sports & Fitness,Fitness,3,2499,10%,6747.30,Credit Card,New,Google
O002150,19-02-24,C00493,Customer 00493,Female,33,Varanasi,Uttar Pradesh,North,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,15%,19975.00,Credit Card,New,Google
O002151,30-04-24,C03956,Customer 03956,Male,34,Jaipur,Rajasthan,West,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,15%,849.15,UPI,Returning,Google
O002151,30-04-24,C03956,Customer 03956,Male,34,Jaipur,Rajasthan,West,P023,Novel Collection,Books,Books,2,799,15%,1358.30,UPI,Returning,Google
O002152,16-04-24,C00540,Customer 00540,Male,32,New Delhi,Delhi,North,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0%,4499.00,UPI,New,Google
O002152,16-04-24,C00540,Customer 00540,Male,32,New Delhi,Delhi,North,P011,Kurta Set,Fashion,Ethnic Wear,3,1799,0%,5397.00,UPI,New,Google
O002153,02-06-25,C00497,Customer 00497,Male,24,Mumbai,Maharashtra,West,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0%,999.00,Net Banking,Returning,Google
O002154,18-04-24,C04450,Customer 04450,Male,23,Nashik,Maharashtra,West,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,10%,359.10,Credit Card,Returning,Google
O002154,18-04-24,C04450,Customer 04450,Male,23,Nashik,Maharashtra,West,P007,Cotton T-Shirt,Fashion,Apparel,3,899,0%,2697.00,Credit Card,Returning,Google
O002155,30-09-25,C00472,Customer 00472,Female,45,Chennai,Tamil Nadu,South,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,15%,1529.15,Cash on Delivery,Returning,Facebook
O002156,18-10-25,C04680,Customer 04680,Female,33,Visakhapatnam,Andhra Pradesh,South,P008,Denim Jeans,Fashion,Apparel,1,1899,0%,1899.00,Wallet,Returning,Referral
O002156,18-10-25,C04680,Customer 04680,Female,33,Visakhapatnam,Andhra Pradesh,South,P014,Air Fryer,Home & Kitchen,Appliances,3,5999,5%,17097.15,Wallet,Returning,Referral
O002157,03-06-24,C01067,Customer 01067,Male,31,Visakhapatnam,Andhra Pradesh,South,P007,Cotton T-Shirt,Fashion,Apparel,2,899,0%,1798.00,Wallet,New,Google
O002157,03-06-24,C01067,Customer 01067,Male,31,Visakhapatnam,Andhra Pradesh,South,P006,Gaming Mouse,Electronics,Computer Accessories,2,1799,0%,3598.00,Wallet,New,Google
O002158,10-02-25,C03957,Customer 03957,Male,39,Mysuru,Karnataka,South,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,10%,4049.10,Net Banking,Returning,Email
O002158,10-02-25,C03957,Customer 03957,Male,39,Mysuru,Karnataka,South,P020,Dumbbell Set,Sports & Fitness,Fitness,3,2499,5%,7122.15,Net Banking,Returning,Email
O002158,10-02-25,C03957,Customer 03957,Male,39,Mysuru,Karnataka,South,P014,Air Fryer,Home & Kitchen,Appliances,2,5999,10%,10798.20,Net Banking,Returning,Email
O002159,13-05-24,C03694,Customer 03694,Female,34,Delhi,Delhi,North,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,10%,1079.10,Credit Card,Returning,Organic
O002160,01-01-24,C01308,Customer 01308,Female,35,Bhopal,Madhya Pradesh,Central,P022,Exam Preparation Set,Books,Education,1,1299,15%,1104.15,Credit Card,New,Instagram
O002161,18-11-25,C03440,Customer 03440,Male,33,Udaipur,Rajasthan,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,20%,3599.20,Net Banking,Returning,Affiliate
O002161,18-11-25,C03440,Customer 03440,Male,33,Udaipur,Rajasthan,West,P021,Cricket Bat,Sports & Fitness,Sports,2,3999,20%,6398.40,Net Banking,Returning,Affiliate
O002162,05-10-25,C00012,Customer 00012,Female,31,Amritsar,Punjab,North,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0%,1999.00,Credit Card,Returning,Email
O002162,05-10-25,C00012,Customer 00012,Female,31,Amritsar,Punjab,North,P005,Laptop Air 14,Electronics,Laptops,2,49900,0%,99800.00,Credit Card,Returning,Email
O002163,19-03-24,C02606,Customer 02606,Female,33,Udaipur,Rajasthan,West,P015,LED Study Lamp,Home & Kitchen,Lighting,3,999,10%,2697.30,UPI,New,Organic
O002164,11-06-24,C03109,Customer 03109,Male,31,Berhampur,Odisha,East,P010,Backpack 25L,Fashion,Bags,1,1599,0%,1599.00,UPI,New,Email
O002164,11-06-24,C03109,Customer 03109,Male,31,Berhampur,Odisha,East,P005,Laptop Air 14,Electronics,Laptops,1,49900,10%,44910.00,UPI,New,Email
O002165,04-09-24,C03650,Customer 03650,Male,25,Udaipur,Rajasthan,West,P023,Novel Collection,Books,Books,1,799,20%,639.20,Credit Card,Returning,Email
O002165,04-09-24,C03650,Customer 03650,Male,25,Udaipur,Rajasthan,West,P007,Cotton T-Shirt,Fashion,Apparel,2,899,20%,1438.40,Credit Card,Returning,Email
O002165,04-09-24,C03650,Customer 03650,Male,25,Udaipur,Rajasthan,West,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0%,1799.00,Credit Card,Returning,Email
O002166,27-04-25,C00477,Customer 00477,Male,41,Gurugram,Haryana,North,P007,Cotton T-Shirt,Fashion,Apparel,2,899,0%,1798.00,UPI,Returning,Google
O002167,15-10-24,C04236,Customer 04236,Male,27,Muzaffarpur,Bihar,East,P010,Backpack 25L,Fashion,Bags,2,1599,10%,2878.20,Debit Card,New,Instagram
O002167,15-10-24,C04236,Customer 04236,Male,27,Muzaffarpur,Bihar,East,P005,Laptop Air 14,Electronics,Laptops,1,49900,5%,47405.00,Debit Card,New,Instagram
O002168,11-11-24,C04094,Customer 04094,Female,21,Raipur,Chhattisgarh,Central,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0%,3999.00,Debit Card,Returning,Organic
O002169,03-01-25,C01440,Customer 01440,Female,30,Lucknow,Uttar Pradesh,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,10%,629.10,Debit Card,New,Instagram
O002169,03-01-25,C01440,Customer 01440,Female,30,Lucknow,Uttar Pradesh,North,P023,Novel Collection,Books,Books,1,799,5%,759.05,Debit Card,New,Instagram
O002169,03-01-25,C01440,Customer 01440,Female,30,Lucknow,Uttar Pradesh,North,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0%,5999.00,Debit Card,New,Instagram
O002170,14-07-24,C04358,Customer 04358,Male,32,Raipur,Chhattisgarh,Central,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,15%,1699.15,Cash on Delivery,Returning,Instagram
O002171,20-11-25,C01849,Customer 01849,Male,34,Mangaluru,Karnataka,South,P008,Denim Jeans,Fashion,Apparel,1,1899,0%,1899.00,UPI,Returning,Organic
O002172,18-05-24,C03321,Customer 03321,Female,27,Jodhpur,Rajasthan,West,P008,Denim Jeans,Fashion,Apparel,1,1899,10%,1709.10,Credit Card,New,Instagram
O002172,18-05-24,C03321,Customer 03321,Female,27,Jodhpur,Rajasthan,West,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,4,699,0%,2796.00,Credit Card,New,Instagram
O002173,27-06-24,C00121,Customer 00121,Male,18,Surat,Gujarat,West,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0%,699.00,Wallet,Returning,Google
O002174,17-06-25,C01422,Customer 01422,Male,18,Warangal,Telangana,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,5%,664.05,Cash on Delivery,Returning,Organic
O002175,07-07-24,C02489,Customer 02489,Male,46,Hyderabad,Telangana,South,P010,Backpack 25L,Fashion,Bags,1,1599,5%,1519.05,Debit Card,Returning,Affiliate
O002176,28-01-25,C04526,Customer 04526,Female,45,Panipat,Haryana,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,15%,594.15,Net Banking,Returning,Google
O002177,03-07-24,C00228,Customer 00228,Male,26,Jaipur,Rajasthan,West,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,5%,22325.00,Cash on Delivery,Returning,Organic
O002178,24-03-25,C03328,Customer 03328,Male,34,Mangaluru,Karnataka,South,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,15%,2549.15,Cash on Delivery,New,Referral
O002179,30-01-24,C02487,Customer 02487,Female,31,Bengaluru,Karnataka,South,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,5%,22325.00,Debit Card,New,Organic
O002180,16-09-24,C00253,Customer 00253,Female,38,Kochi,Kerala,South,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0%,2499.00,Credit Card,Returning,Facebook
O002180,16-09-24,C00253,Customer 00253,Female,38,Kochi,Kerala,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,15%,5099.15,Credit Card,Returning,Facebook
O002181,20-12-25,C01646,Customer 01646,Male,28,Warangal,Telangana,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,5%,4274.05,UPI,Returning,Affiliate
O002182,06-01-24,C02416,Customer 02416,Male,35,Coimbatore,Tamil Nadu,South,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,10%,1619.10,Cash on Delivery,New,Instagram
O002183,12-06-25,C04307,Customer 04307,Female,36,Bhopal,Madhya Pradesh,Central,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0%,2499.00,Debit Card,Returning,Affiliate
O002184,03-02-24,C03491,Customer 03491,Male,23,Surat,Gujarat,West,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0%,2999.00,Credit Card,Returning,Organic
O002185,30-11-24,C04462,Customer 04462,Female,37,Kozhikode,Kerala,South,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0%,1799.00,Credit Card,Returning,Organic
O002185,30-11-24,C04462,Customer 04462,Female,37,Kozhikode,Kerala,South,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0%,1999.00,Credit Card,Returning,Organic
O002185,30-11-24,C04462,Customer 04462,Female,37,Kozhikode,Kerala,South,P009,Running Shoes,Fashion,Footwear,1,2999,15%,2549.15,Credit Card,Returning,Organic
O002185,30-11-24,C04462,Customer 04462,Female,37,Kozhikode,Kerala,South,P014,Air Fryer,Home & Kitchen,Appliances,2,5999,5%,11398.10,Credit Card,Returning,Organic
O002186,16-06-24,C00462,Customer 00462,Female,18,Mumbai,Maharashtra,West,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,15%,2038.30,Cash on Delivery,Returning,Affiliate
O002187,12-01-24,C01576,Customer 01576,Female,34,Jaipur,Rajasthan,West,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,5%,949.05,Credit Card,New,Google
O002187,12-01-24,C01576,Customer 01576,Female,34,Jaipur,Rajasthan,West,P005,Laptop Air 14,Electronics,Laptops,1,49900,10%,44910.00,Credit Card,New,Google
O002188,26-04-24,C02335,Customer 02335,Male,53,Bhilai,Chhattisgarh,Central,P010,Backpack 25L,Fashion,Bags,1,1599,20%,1279.20,UPI,New,Facebook
O002189,08-08-25,C03202,Customer 03202,Female,24,Amritsar,Punjab,North,P010,Backpack 25L,Fashion,Bags,1,1599,5%,1519.05,Credit Card,Returning,Google
O002189,08-08-25,C03202,Customer 03202,Female,24,Amritsar,Punjab,North,P004,Power Bank 20000mAh,Electronics,Accessories,2,1999,10%,3598.20,Credit Card,Returning,Google
O002190,07-03-24,C02554,Customer 02554,Female,21,Mangaluru,Karnataka,South,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,15%,2718.30,UPI,New,Affiliate
O002190,07-03-24,C02554,Customer 02554,Female,21,Mangaluru,Karnataka,South,P005,Laptop Air 14,Electronics,Laptops,1,49900,5%,47405.00,UPI,New,Affiliate
O002191,15-04-25,C02447,Customer 02447,Female,31,Siliguri,West Bengal,East,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,5%,379.05,Debit Card,Returning,Instagram
O002191,15-04-25,C02447,Customer 02447,Female,31,Siliguri,West Bengal,East,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,5%,3324.05,Debit Card,Returning,Instagram
O002192,15-04-24,C04628,Customer 04628,Female,25,Durgapur,West Bengal,East,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,15%,1699.15,Wallet,Returning,Referral
O002193,07-04-25,C02594,Customer 02594,Female,38,Panipat,Haryana,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,5%,854.05,Debit Card,Returning,Email
O002194,11-08-25,C02081,Customer 02081,Male,28,Indore,Madhya Pradesh,Central,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,5%,1328.10,Debit Card,Returning,Organic
O002195,30-01-24,C02856,Customer 02856,Male,37,Jalandhar,Punjab,North,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0%,1799.00,UPI,New,Google
O002196,17-08-25,C02728,Customer 02728,Female,31,Faridabad,Haryana,North,P016,Face Wash,Beauty & Personal Care,Skincare,2,399,0%,798.00,UPI,Returning,Referral
O002196,17-08-25,C02728,Customer 02728,Female,31,Faridabad,Haryana,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,5%,1328.10,UPI,Returning,Referral
O002196,17-08-25,C02728,Customer 02728,Female,31,Faridabad,Haryana,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,3,2999,5%,8547.15,UPI,Returning,Referral
O002197,03-07-24,C00029,Customer 00029,Male,18,Kolkata,West Bengal,East,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,5%,379.05,Credit Card,Returning,Instagram
O002197,03-07-24,C00029,Customer 00029,Male,18,Kolkata,West Bengal,East,P008,Denim Jeans,Fashion,Apparel,1,1899,10%,1709.10,Credit Card,Returning,Instagram
O002197,03-07-24,C00029,Customer 00029,Male,18,Kolkata,West Bengal,East,P001,Smartphone X1,Electronics,Mobile Phones,2,23500,0%,47000.00,Credit Card,Returning,Instagram
O002198,20-12-25,C04686,Customer 04686,Female,43,Kozhikode,Kerala,South,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,5%,949.05,Cash on Delivery,Returning,Instagram
O002199,25-03-25,C00979,Customer 00979,Male,35,Warangal,Telangana,South,P009,Running Shoes,Fashion,Footwear,1,2999,20%,2399.20,Wallet,Returning,Facebook
O002200,05-04-25,C00353,Customer 00353,Male,18,Jaipur,Rajasthan,West,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,5%,379.05,Credit Card,Returning,Facebook
O002200,05-04-25,C00353,Customer 00353,Male,18,Jaipur,Rajasthan,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,15%,1359.15,Credit Card,Returning,Facebook
O002200,05-04-25,C00353,Customer 00353,Male,18,Jaipur,Rajasthan,West,P010,Backpack 25L,Fashion,Bags,1,1599,10%,1439.10,Credit Card,Returning,Facebook
O002201,17-07-24,C01630,Customer 01630,Male,24,Gwalior,Madhya Pradesh,Central,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0%,1999.00,Debit Card,Returning,Email
O002202,23-07-25,C01302,Customer 01302,Female,20,Gaya,Bihar,East,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0%,2398.00,UPI,Returning,Organic
O002202,23-07-25,C01302,Customer 01302,Female,20,Gaya,Bihar,East,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,10%,5399.10,UPI,Returning,Organic
O002203,11-09-24,C03434,Customer 03434,Female,41,Tirupati,Andhra Pradesh,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,10%,629.10,UPI,Returning,Referral
O002203,11-09-24,C03434,Customer 03434,Female,41,Tirupati,Andhra Pradesh,South,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,20%,18800.00,UPI,Returning,Referral
O002204,19-06-25,C04912,Customer 04912,Female,20,Faridabad,Haryana,North,P023,Novel Collection,Books,Books,1,799,15%,679.15,UPI,New,Affiliate
O002205,31-10-24,C05000,Customer 05000,Female,35,Berhampur,Odisha,East,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0%,2999.00,UPI,Returning,Facebook
O002205,31-10-24,C05000,Customer 05000,Female,35,Berhampur,Odisha,East,P010,Backpack 25L,Fashion,Bags,3,1599,20%,3837.60,UPI,Returning,Facebook
O002205,31-10-24,C05000,Customer 05000,Female,35,Berhampur,Odisha,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,5%,22325.00,UPI,Returning,Facebook
O002206,12-07-24,C00086,Customer 00086,Male,27,Raipur,Chhattisgarh,Central,P020,Dumbbell Set,Sports & Fitness,Fitness,2,2499,10%,4498.20,UPI,Returning,Organic
O002207,17-06-24,C01946,Customer 01946,Male,34,Gwalior,Madhya Pradesh,Central,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,15%,5099.15,Net Banking,Returning,Affiliate
O002207,17-06-24,C01946,Customer 01946,Male,34,Gwalior,Madhya Pradesh,Central,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,15%,19975.00,Net Banking,Returning,Affiliate
O002208,24-02-24,C03855,Customer 03855,Male,31,Ahmedabad,Gujarat,West,P010,Backpack 25L,Fashion,Bags,1,1599,10%,1439.10,UPI,New,Organic
O002208,24-02-24,C03855,Customer 03855,Male,31,Ahmedabad,Gujarat,West,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,5%,3799.05,UPI,New,Organic
O002208,24-02-24,C03855,Customer 03855,Male,31,Ahmedabad,Gujarat,West,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,5%,4274.05,UPI,New,Organic
O002209,28-06-25,C02916,Customer 02916,Male,33,Ludhiana,Punjab,North,P005,Laptop Air 14,Electronics,Laptops,2,49900,20%,79840.00,UPI,Returning,Organic
O002210,31-03-24,C04256,Customer 04256,Male,38,Hyderabad,Telangana,South,P009,Running Shoes,Fashion,Footwear,1,2999,0%,2999.00,Credit Card,New,Organic
O002211,30-09-25,C01466,Customer 01466,Female,41,New Delhi,Delhi,North,P011,Kurta Set,Fashion,Ethnic Wear,2,1799,0%,3598.00,UPI,Returning,Email
O002211,30-09-25,C01466,Customer 01466,Female,41,New Delhi,Delhi,North,P020,Dumbbell Set,Sports & Fitness,Fitness,2,2499,10%,4498.20,UPI,Returning,Email
O002212,02-11-24,C02791,Customer 02791,Female,30,Patna,Bihar,East,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0%,699.00,Net Banking,Returning,Organic
O002212,02-11-24,C02791,Customer 02791,Female,30,Patna,Bihar,East,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,20%,1918.40,Net Banking,Returning,Organic
O002212,02-11-24,C02791,Customer 02791,Female,30,Patna,Bihar,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,5%,2374.05,Net Banking,Returning,Organic
O002213,07-07-25,C02860,Customer 02860,Female,34,Rourkela,Odisha,East,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,10%,5399.10,UPI,Returning,Email
O002214,20-07-24,C04704,Customer 04704,Male,19,Jaipur,Rajasthan,West,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0%,699.00,Debit Card,Returning,Referral
O002215,01-06-25,C01182,Customer 01182,Female,18,Raipur,Chhattisgarh,Central,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,3,2999,20%,7197.60,UPI,Returning,Google
O002216,04-02-25,C03579,Customer 03579,Female,40,Salem,Tamil Nadu,South,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,10%,2699.10,Credit Card,Returning,Instagram
O002217,14-01-24,C04516,Customer 04516,Male,18,Muzaffarpur,Bihar,East,P023,Novel Collection,Books,Books,2,799,15%,1358.30,UPI,New,Google
O002217,14-01-24,C04516,Customer 04516,Male,18,Muzaffarpur,Bihar,East,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,5%,1519.05,UPI,New,Google
O002217,14-01-24,C04516,Customer 04516,Male,18,Muzaffarpur,Bihar,East,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,5%,5699.05,UPI,New,Google
O002218,07-05-24,C03068,Customer 03068,Female,24,Kochi,Kerala,South,P007,Cotton T-Shirt,Fashion,Apparel,1,899,15%,764.15,Credit Card,New,Instagram
O002218,07-05-24,C03068,Customer 03068,Female,24,Kochi,Kerala,South,P009,Running Shoes,Fashion,Footwear,1,2999,10%,2699.10,Credit Card,New,Instagram
O002219,12-05-25,C02436,Customer 02436,Male,21,Thiruvananthapuram,Kerala,South,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,5%,949.05,Net Banking,Returning,Email
O002219,12-05-25,C02436,Customer 02436,Male,21,Thiruvananthapuram,Kerala,South,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,5%,1139.05,Net Banking,Returning,Email
O002220,03-08-25,C00128,Customer 00128,Male,30,Warangal,Telangana,South,P009,Running Shoes,Fashion,Footwear,1,2999,5%,2849.05,Credit Card,Returning,Facebook
O002220,03-08-25,C00128,Customer 00128,Male,30,Warangal,Telangana,South,P022,Exam Preparation Set,Books,Education,3,1299,5%,3702.15,Credit Card,Returning,Facebook
O002221,03-03-24,C00632,Customer 00632,Male,22,Indore,Madhya Pradesh,Central,P022,Exam Preparation Set,Books,Education,1,1299,20%,1039.20,Credit Card,New,Referral
O002222,27-11-25,C02293,Customer 02293,Female,25,Jodhpur,Rajasthan,West,P007,Cotton T-Shirt,Fashion,Apparel,1,899,15%,764.15,Debit Card,Returning,Referral
O002222,27-11-25,C02293,Customer 02293,Female,25,Jodhpur,Rajasthan,West,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,20%,2558.40,Debit Card,Returning,Referral
O002222,27-11-25,C02293,Customer 02293,Female,25,Jodhpur,Rajasthan,West,P005,Laptop Air 14,Electronics,Laptops,1,49900,10%,44910.00,Debit Card,Returning,Referral
O002223,03-10-24,C04902,Customer 04902,Female,42,Bhubaneswar,Odisha,East,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,10%,629.10,Credit Card,Returning,Facebook
O002223,03-10-24,C04902,Customer 04902,Female,42,Bhubaneswar,Odisha,East,P007,Cotton T-Shirt,Fashion,Apparel,1,899,5%,854.05,Credit Card,Returning,Facebook
O002223,03-10-24,C04902,Customer 04902,Female,42,Bhubaneswar,Odisha,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0%,23500.00,Credit Card,Returning,Facebook
O002224,02-05-24,C00667,Customer 00667,Male,37,Chennai,Tamil Nadu,South,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,5%,1139.05,Debit Card,New,Email
O002224,02-05-24,C00667,Customer 00667,Male,37,Chennai,Tamil Nadu,South,P007,Cotton T-Shirt,Fashion,Apparel,2,899,20%,1438.40,Debit Card,New,Email
O002224,02-05-24,C00667,Customer 00667,Male,37,Chennai,Tamil Nadu,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,15%,2974.15,Debit Card,New,Email
O002225,08-03-25,C01579,Customer 01579,Male,32,Kochi,Kerala,South,P006,Gaming Mouse,Electronics,Computer Accessories,2,1799,5%,3418.10,UPI,Returning,Organic
O002225,08-03-25,C01579,Customer 01579,Male,32,Kochi,Kerala,South,P005,Laptop Air 14,Electronics,Laptops,1,49900,0%,49900.00,UPI,Returning,Organic
O002226,08-08-24,C01643,Customer 01643,Female,43,Patna,Bihar,East,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,5%,4274.05,UPI,Returning,Organic
O002226,08-08-24,C01643,Customer 01643,Female,43,Patna,Bihar,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0%,4499.00,UPI,Returning,Organic
O002226,08-08-24,C01643,Customer 01643,Female,43,Patna,Bihar,East,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,2,2999,15%,5098.30,UPI,Returning,Organic
O002227,08-04-24,C03001,Customer 03001,Female,26,Hyderabad,Telangana,South,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,0%,4499.00,Debit Card,Returning,Organic
O002227,08-04-24,C03001,Customer 03001,Female,26,Hyderabad,Telangana,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,15%,5099.15,Debit Card,Returning,Organic
O002228,26-06-24,C03903,Customer 03903,Male,32,Vadodara,Gujarat,West,P021,Cricket Bat,Sports & Fitness,Sports,2,3999,0%,7998.00,Credit Card,Returning,Organic
O002229,25-06-25,C04470,Customer 04470,Female,40,Mumbai,Maharashtra,West,P023,Novel Collection,Books,Books,1,799,10%,719.10,Cash on Delivery,Returning,Organic
O002229,25-06-25,C04470,Customer 04470,Female,40,Mumbai,Maharashtra,West,P002,Wireless Earbuds Pro,Electronics,Audio,2,3499,10%,6298.20,Cash on Delivery,Returning,Organic
O002230,26-05-24,C00627,Customer 00627,Male,29,Mysuru,Karnataka,South,P005,Laptop Air 14,Electronics,Laptops,1,49900,5%,47405.00,Credit Card,Returning,Organic
O002231,10-11-24,C02181,Customer 02181,Female,33,Kozhikode,Kerala,South,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,20%,1279.20,UPI,Returning,Referral
O002232,21-02-25,C02064,Customer 02064,Male,47,Siliguri,West Bengal,East,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,10%,1439.10,Debit Card,Returning,Google
O002233,21-07-25,C01184,Customer 01184,Female,41,Bhilai,Chhattisgarh,Central,P023,Novel Collection,Books,Books,2,799,0%,1598.00,Cash on Delivery,Returning,Instagram
O002234,07-11-24,C00377,Customer 00377,Female,28,Kochi,Kerala,South,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,5%,949.05,UPI,Returning,Referral
O002234,07-11-24,C00377,Customer 00377,Female,28,Kochi,Kerala,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0%,3499.00,UPI,Returning,Referral
O002234,07-11-24,C00377,Customer 00377,Female,28,Kochi,Kerala,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,20%,4799.20,UPI,Returning,Referral
O002235,23-09-25,C03680,Customer 03680,Male,35,Patna,Bihar,East,P008,Denim Jeans,Fashion,Apparel,1,1899,5%,1804.05,Debit Card,Returning,Referral
O002236,18-05-25,C00544,Customer 00544,Female,38,Hyderabad,Telangana,South,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,10%,4049.10,UPI,Returning,Email
O002237,17-06-24,C03831,Customer 03831,Female,28,Pune,Maharashtra,West,P005,Laptop Air 14,Electronics,Laptops,1,49900,15%,42415.00,UPI,Returning,Organic
O002238,29-04-25,C00798,Customer 00798,Female,35,Bhubaneswar,Odisha,East,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,20%,4799.20,Debit Card,Returning,Organic
O002239,29-10-24,C02211,Customer 02211,Female,33,Ludhiana,Punjab,North,P009,Running Shoes,Fashion,Footwear,1,2999,15%,2549.15,UPI,Returning,Organic
